latitude;longitude;local;descricao;fonte
40.416393;-3.708349;Tasca el Abasto;Tasca en el barrio de La Latina, conocida por su comida tradicional y ambiente auténtico.;poi_madrid
40.411365;-3.69232;El Jardín Botánico;Jardín botánico histórico cerca del Museo del Prado, con una extensa colección de plantas y un entorno tranquilo.;poi_madrid
40.416201;-3.713238;Royal Theatre (Teatro Real);Teatro de ópera y eventos culturales ubicado cerca del Palacio Real, conocido por sus producciones de alto nivel.;poi_madrid
40.414184;-3.707595;Tasca El Cava;Tasca tradicional en Lavapiés, conocida por su amplia variedad de tapas y su ambiente auténtico.;poi_madrid
40.411882;-3.709256;Plaza de la Cebada;La Plaza de la Cebada es una plaza vibrante en el barrio de La Latina, conocida por su mercado y su ambiente animado, especialmente durante el fin de semana.;poi_madrid
40.415777;-3.710412;Jardín de la Alhambra;Espacio ajardinado en el centro de Madrid, inspirado en la famosa Alhambra, ideal para disfrutar de un entorno relajante y bien cuidado.;poi_madrid
40.419958;-3.703709;Librería La Central;Librería independiente ubicada en el barrio de Malasaña, conocida por su amplia selección de libros y eventos culturales.;poi_madrid
40.423423;-3.688372;Azotea del Hotel Hospes Puerta de Alcalá;Azotea en el Hotel Hospes Puerta de Alcalá, con vistas al Parque del Retiro y una elegante terraza para relajarse y disfrutar de una bebida.;poi_madrid
40.423059;-3.702919;Café Viena;Cafetería conocida por su ambiente acogedor y su amplia oferta de pasteles y cafés en el barrio de Chueca.;poi_madrid
40.418124;-3.704703;Churrería El Tostón;Churrería en el barrio de Lavapiés, famosa por sus churros dorados y chocolate espeso.;poi_madrid
40.419232;-3.702484;Hotel Urban;Hotel boutique en el centro de Madrid, conocido por su diseño contemporáneo y su cercanía a museos y atracciones culturales.;poi_madrid
40.450498;-3.703825;Calle de Bravo Murillo;Vía importante en el distrito de Chamberí, con una mezcla de comercios, restaurantes y residencias.;poi_madrid
40.425408;-3.709567;Avenida de la República Argentina;Importante avenida que sirve como eje en el sur de Madrid, conectando varias zonas residenciales y comerciales.;poi_madrid
40.419279;-3.707541;Pastelería El Jardín;Pastelería en el barrio de Chueca, famosa por su ambiente acogedor y la calidad de sus productos.;poi_madrid
40.417684;-3.692827;Avenida de Andalucía;Vía importante que conecta con diferentes zonas de Madrid, conocida por su función en el tráfico y servicios.;poi_madrid
40.432917;-3.624898;Parque del Paraíso;El Parque del Paraíso es un gran espacio verde en el barrio de San Blas, ideal para actividades recreativas y disfrutar del aire libre.;poi_madrid
40.408073;-3.707469;Avenida de Oporto;Vía importante en el distrito de Latina, conocida por sus comercios y la cercanía a zonas residenciales.;poi_madrid
40.418336;-3.706226;Colegio San Luis;Colegio en el barrio de Lavapiés, conocido por su enfoque en la educación personalizada y actividades culturales.;poi_madrid
40.417091;-3.70827;Bar La Cava del Sur;Bar en Malasaña con una excelente selección de vinos y tapas en un entorno moderno.;poi_madrid
40.421845;-3.710228;Danza Madrid;Centro cultural especializado en danza y artes escénicas, con una amplia oferta de talleres y espectáculos.;poi_madrid
40.417579;-3.707067;Restaurante El Tazón;Restaurante en el barrio de Argüelles, famoso por sus platos caseros y su ambiente relajado.;poi_madrid
40.428111;-3.691065;Restaurante Ten con Ten;Restaurante de alta gama en el barrio de Salamanca, conocido por su cocina contemporánea y su elegante ambiente.;poi_madrid
40.435292;-3.731209;Universidad del Arte;Centro educativo con un enfoque en disciplinas artísticas y culturales.;poi_madrid
40.41774;-3.703658;Restaurante Cebo;Restaurante de alta cocina con estrella Michelin, ubicado en el barrio de Salamanca, conocido por su menú degustación innovador.;poi_madrid
40.420986;-3.682319;Calle de Alcalá;La Calle de Alcalá es una de las principales arterias de Madrid, conocida por sus edificios históricos, tiendas y restaurantes. Con una longitud de más de 10 km, es una de las calles más largas de la ciudad.;poi_madrid
40.411559;-3.701866;Barrio de Lavapiés;Barrio multicultural con una rica oferta de restaurantes internacionales, mercados y eventos culturales.;poi_madrid
40.419294;-3.707491;Discoteca El Son;Discoteca en el barrio de Malasaña, popular por sus noches de salsa y música latina en un ambiente animado.;poi_madrid
40.416913;-3.709569;Teatro del Arte;Teatro en Madrid que ofrece una programación diversa de teatro contemporáneo y eventos culturales.;poi_madrid
40.424066;-3.710294;Instituto de Arte y Diseño;Centro educativo dedicado a la formación en artes visuales y diseño, con una oferta académica y cultural en el campo del arte.;poi_madrid
40.418292;-3.707975;Restaurante El Sibarita;Restaurante en el barrio de Argüelles, conocido por sus platos de alta calidad y su servicio amable.;poi_madrid
40.414649;-3.711787;Iglesia de Santa María la Real de La Almudena;Principal iglesia catedralicia de Madrid, conocida por su imponente fachada neoclásica y su interior decorado.;poi_madrid
40.435078;-3.72755;Instituto de Educación Secundaria (IES) Francisco de Quevedo;Instituto en el barrio de Ciudad Lineal, con una sólida oferta educativa y actividades extracurriculares.;poi_madrid
40.418679;-3.709277;Restaurante El Rincón de la Abuela;Restaurante en el barrio de Argüelles, famoso por su cocina casera y su ambiente cálido.;poi_madrid
40.417752;-3.705376;Moskito;Tienda de moda y accesorios en el barrio de Malasaña, conocida por sus productos únicos y de diseño.;poi_madrid
40.421257;-3.702455;Discoteca Larios;Discoteca popular en el barrio de Chueca, conocida por su ambiente animado y su programación de eventos musicales.;poi_madrid
40.415739;-3.707746;Hostal Marlasca;Hostal con una ubicación conveniente cerca de la Plaza Mayor, ofrece habitaciones sencillas y cómodas para una estancia económica.;poi_madrid
40.42361;-3.714662;Mirador del Hotel Riu Plaza España;Mirador en el Hotel Riu Plaza España con vistas panorámicas de 360 grados de Madrid.;poi_madrid
40.423758;-3.705978;Hostal El Estudio;Hostal sencillo en el barrio de Chueca, con buena ubicación para explorar la vida nocturna y los sitios de interés cercanos.;poi_madrid
40.424462;-3.701382;Sala Riviera;Sala de conciertos y eventos en el barrio de Argüelles, conocida por su programación musical variada.;poi_madrid
40.437287;-3.716416;Colegio San Patricio;Colegio privado en el barrio de Chamartín, conocido por su enfoque académico y programas bilingües.;poi_madrid
40.420787;-3.703289;Librería Rara Avis;Librería en el centro de Madrid especializada en literatura rara y coleccionista, así como en primeras ediciones.;poi_madrid
40.418547;-3.705601;Instituto de Estudios Madrileños;Centro dedicado a la investigación y difusión de la historia y cultura de Madrid, con exposiciones y publicaciones.;poi_madrid
40.422645;-3.708164;Teatro Lara;Teatro emblemático en el barrio de Malasaña, famoso por sus producciones teatrales y eventos culturales.;poi_madrid
40.415747;-3.708527;Hotel Palacio de Tepa;Hotel boutique en el barrio de La Latina, con un diseño elegante y una excelente ubicación cerca de sitios históricos.;poi_madrid
40.460446;-3.685467;Distrito de Chamartín;Barrio empresarial y residencial en el norte de Madrid, conocido por sus amplias avenidas y su oferta comercial y cultural.;poi_madrid
40.39134;-3.69177;Museo del Ferrocarril;El Museo del Ferrocarril, ubicado en la antigua estación de Delicias, muestra la historia del ferrocarril en España con una colección de locomotoras, vagones y objetos relacionados con el mundo del tren.;poi_madrid
40.450151;-3.723306;Colegio Santa María de los Rosales;Colegio en el barrio de Princesa, conocido por su enfoque en la educación académica y formación integral.;poi_madrid
40.417529;-3.706911;Restaurante El Jueves;Restaurante en el barrio de Argüelles, conocido por su excelente servicio y cocina española.;poi_madrid
40.429737;-3.724746;Hospital Clínico San Carlos;Uno de los principales hospitales de Madrid, conocido por su amplia gama de especialidades médicas y servicios de alta calidad.;poi_madrid
40.463316;-3.703945;Juzgados de Plaza de Castilla;Complejo judicial en la Plaza de Castilla, sede de múltiples juzgados y tribunales en Madrid, importante centro legal de la ciudad.;poi_madrid
40.423356;-3.711206;Jardín de la Plaza de España;Espacio verde en la Plaza de España, con zonas ajardinadas y estatuas, ideal para relajarse y disfrutar de las vistas a la ciudad.;poi_madrid
40.424033;-3.720457;Templo de Debod;El Templo de Debod es un antiguo templo egipcio que fue desmontado y reconstruido en Madrid. Es uno de los pocos edificios de origen egipcio que se pueden ver fuera de Egipto y ofrece unas vistas impresionantes de la ciudad desde el parque donde se encuentra.;poi_madrid
40.417856;-3.702688;Junta Municipal de Centro;Edificio que alberga las oficinas de la Junta Municipal del distrito Centro, punto administrativo importante para los residentes de la zona.;poi_madrid
40.421344;-3.712889;Instituto de Educación Secundaria (IES) Antonio Machado;Instituto en el barrio de Moncloa, conocido por su enfoque académico y sus actividades deportivas.;poi_madrid
40.43128;-3.673358;Avenida de Francisco Silvela;Vía importante en el distrito de Salamanca, con acceso a diversos servicios y comercios.;poi_madrid
40.418981;-3.704689;Pastelería Los Encantados;Pastelería en el barrio de Malasaña, destacada por sus dulces y tartas creativas.;poi_madrid
40.418346;-3.705546;Gran Hotel Inglés;Hotel histórico en la Gran Vía, conocido por su elegancia y su papel en la historia de la hospitalidad en Madrid.;poi_madrid
40.418488;-3.704095;Espacio Cultural Caja Madrid;Centro cultural que ofrece exposiciones de arte, eventos y actividades culturales en un edificio histórico en el centro de Madrid.;poi_madrid
40.442618;-3.724739;Bulevar de la Avenida de los Reyes;Vía importante en el distrito de Moncloa, conocida por su mezcla de comercios y residencias.;poi_madrid
40.419484;-3.70251;Librería El Dardo;Librería especializada en literatura de autoayuda y desarrollo personal, ubicada en el barrio de Malasaña.;poi_madrid
40.41879;-3.703894;Retaurante El Club Allard;Restaurante de alta cocina galardonado con dos estrellas Michelin, conocido por su innovador menú degustación.;poi_madrid
40.417374;-3.709098;Museo del Greco;Museo dedicado al pintor renacentista El Greco, ubicado en el centro histórico de Madrid, con una colección significativa de sus obras.;poi_madrid
40.436634;-3.709465;Avenida de la Industria;Avenida comercial en el distrito de San Blas, importante para el comercio y los servicios.;poi_madrid
40.417133;-3.703568;Jardín de la Avenida de la Constitución;Área verde en la Avenida de la Constitución, conocida por sus caminos arbolados y zonas de descanso, ideal para paseos relajados.;poi_madrid
40.418985;-3.702328;Floristería Flor de Madrid;Tienda de flores que ofrece arreglos personalizados y servicios de entrega a domicilio, situada en el barrio de Salamanca.;poi_madrid
40.417667;-3.698837;Museo de la Real Academia de Bellas Artes de San Fernando;El Museo de la Real Academia de Bellas Artes de San Fernando alberga una rica colección de arte, incluyendo pinturas, esculturas y grabados de artistas españoles y europeos.;poi_madrid
40.415366;-3.708292;Restaurante Sobrino de Botín;Reconocido restaurante con una tradición de más de 300 años, famoso por su cocina española clásica y su cochinillo asado.;poi_madrid
40.428095;-3.703278;Museo ABC de Dibujo e Ilustración;El Museo ABC de Dibujo e Ilustración alberga una extensa colección de dibujos e ilustraciones, y ofrece exposiciones temporales de artistas contemporáneos y clásicos.;poi_madrid
40.452167;-3.699208;Avenida del General Perón;Vía importante en el barrio de Tetuán, que conecta diferentes zonas y ofrece servicios diversos.;poi_madrid
40.418723;-3.70753;Churrería Los Artesanos;Churrería tradicional en Chamberí, famosa por sus churros caseros y chocolate espeso.;poi_madrid
40.419408;-3.69694;Mirador del CentroCentro;Mirador en el CentroCentro de Madrid, con vistas a la ciudad desde uno de los edificios emblemáticos.;poi_madrid
40.402155;-3.719;Estadio Vicente Calderón;El Estadio Vicente Calderón fue el hogar del Atlético de Madrid hasta 2017. Aunque ya no se usa para partidos oficiales, sigue siendo un lugar icónico para los aficionados del fútbol.;poi_madrid
40.418903;-3.705831;Bar El Desvío;Bar en el barrio de Lavapiés, conocido por su ambiente acogedor y su oferta de tapas tradicionales.;poi_madrid
40.41053;-3.711488;Catedral de San Francisco el Grande;Magnífica catedral con una de las mayores cúpulas de Europa, conocida por su impresionante interior y su historia religiosa.;poi_madrid
40.407249;-3.693553;Acuario de Madrid;Un lugar fascinante para descubrir la vida marina y disfrutar de actividades educativas y de entretenimiento.;poi_madrid
40.419056;-3.705563;Plaza de Callao;La Plaza de Callao es un importante punto de encuentro en el centro de Madrid, conocida por sus cines históricos, teatros y su animada vida nocturna.;poi_madrid
40.423504;-3.746215;Jardín de la Casa de Campo;Extensa área verde y parque urbano, perfecto para caminatas, deportes y disfrutar de la naturaleza en el corazón de Madrid.;poi_madrid
40.417167;-3.697698;Teatro de la Zarzuela;El Teatro de la Zarzuela es el teatro principal de Madrid dedicado a la zarzuela, un género de música teatral típicamente español. Ofrece una programación variada de zarzuela, ópera y conciertos.;poi_madrid
